arrival,service,start,departure,thread
21.750327734318777,0.8847462237888487,21.750327734318777,22.635073958107625,3
21.82512515289188,0.3863626905305189,21.82512515289188,22.211487843422397,1
21.86622999785938,0.13508632844311647,21.86622999785938,22.001316326302497,0
21.89731985727628,0.0077005279389731505,22.001316326302497,22.00901685424147,0
21.905790812040447,0.19912402349355393,22.00901685424147,22.208140877735023,0
21.965460863431687,0.22601829538045767,22.208140877735023,22.43415917311548,0
21.991179175218907,0.38250317804085493,22.211487843422397,22.593991021463253,1
22.105459216272234,0.15260223301855227,22.43415917311548,22.58676140613403,0
22.355826897713452,0.31317634552734325,22.473593653596385,22.786769999123727,2
22.374502286964855,0.6227715677333171,22.58676140613403,23.209532973867347,0
22.619170918841203,0.4087591029981663,22.619170918841203,23.027930021839367,1
22.629485859147326,0.222402231631164,22.635073958107625,22.85747618973879,3
22.762029467785034,0.09953120590728787,22.786769999123727,22.886301205031014,2
22.93463013568732,0.07891051508758287,22.93463013568732,23.013540650774903,3
22.96290255731959,0.23906194196065936,22.96290255731959,23.20196449928025,2
23.032382622397133,0.2123261732044103,23.032382622397133,23.244708795601543,3
23.04676779828775,0.05874553918340763,23.04676779828775,23.10551333747116,1
23.257981640037944,0.01830648466157755,23.257981640037944,23.276288124699523,1
23.349790173918432,0.4903690414085901,23.349790173918432,23.840159215327024,2
23.498696246989425,0.04429890914083213,23.498696246989425,23.542995156130257,0
23.533250179279502,0.10034293177799482,23.533250179279502,23.633593111057497,3
23.563562407742566,0.03740023811271043,23.563562407742566,23.600962645855276,1
23.700865444948104,0.01511549853843674,23.700865444948104,23.71598094348654,0
23.723101152407153,0.35219360882244766,23.723101152407153,24.0752947612296,1
23.849862032625573,0.3354017135022018,23.849862032625573,24.185263746127774,3
23.93629381969967,0.1672265629303189,23.93629381969967,24.10352038262999,0
23.961084761960663,0.051226887846618045,23.961084761960663,24.01231164980728,2
24.08438687631178,0.37668813660953065,24.08438687631178,24.46107501292131,2
24.091939188225506,0.1584489183328544,24.091939188225506,24.25038810655836,1
24.16274037392055,0.0272650499988914,24.16274037392055,24.19000542391944,0
24.315898722796575,0.3746267707379253,24.315898722796575,24.6905254935345,3
24.50277743376196,0.5025798756003811,24.50277743376196,25.005357309362342,0
24.567364317253126,0.13910451921101402,24.567364317253126,24.70646883646414,1
24.61369123397006,0.1273574892603435,24.61369123397006,24.741048723230403,2
24.695587815311722,0.15148313287738843,24.695587815311722,24.84707094818911,3
24.726182578312855,0.11811883273662444,24.726182578312855,24.84430141104948,1
24.81394904994916,0.6291809932367758,24.81394904994916,25.443130043185935,2
25.074897108062164,0.12649005807775873,25.074897108062164,25.201387166139924,1
25.27912737919347,0.013373474561749787,25.27912737919347,25.292500853755218,3
25.304721141826256,0.036029815163096265,25.304721141826256,25.340750956989353,0
25.573141104639333,0.46433023445463717,25.573141104639333,26.03747133909397,1
25.87537913713911,0.12015713940137351,25.87537913713911,25.995536276540484,3
25.89552270189038,0.22742143589159738,25.89552270189038,26.122944137781975,0
26.07633450379951,0.49988543451790796,26.07633450379951,26.57621993831742,2
26.155258336016924,0.02353101846792537,26.155258336016924,26.17878935448485,3
26.177360044263416,0.10266475795609271,26.177360044263416,26.280024802219508,1
